Country,Sex,Age_Group,Income,Happiness,Mental_Health,Enrollment,Unemployment,Decriminalization,Imprisonment days,Drug law offences,Number of sites with NSP,Total Direct Expenditure,Risk
France,2,14,33020,65,72,86,8,0.0,365,352473.0,500,205.8,0.0058829798536891
France,2,14,39474,70,73,89,8,0.0,365,352473.0,500,205.8,2.4817439196019003e-05
France,2,14,32630,70,71,88,8,0.0,365,352473.0,500,205.8,0.0066020765018552
France,2,14,36798,63,70,88,7,0.0,365,352473.0,500,205.8,0.0134249505509929
France,2,14,45874,67,66,87,7,0.0,365,352473.0,500,205.8,0.0067718353939905
France,2,14,29059,69,68,86,8,0.0,365,352473.0,500,205.8,0.0067243962807119
France,2,14,54096,67,69,87,8,0.0,365,352473.0,500,205.8,0.0070764580820768
France,2,14,59109,67,67,87,8,0.0,365,352473.0,500,205.8,0.0001932618545535
France,2,14,31633,65,66,87,9,0.0,365,352473.0,500,205.8,0.0079664410708816
France,2,14,53741,63,66,87,9,0.0,365,352473.0,500,205.8,0.0078207553102493
France,2,14,42308,63,66,88,10,0.0,365,352473.0,500,205.8,7.843174405374827e-05
France,2,14,24605,67,65,0,10,0.0,365,352473.0,500,205.8,0.0164671255085269
France,2,14,37367,68,66,0,10,0.0,365,352473.0,500,205.8,0.0
France,2,14,41290,66,67,0,9,0.0,365,352473.0,500,205.8,1.973424659185635e-05
Germany,2,14,44256,70,44,97,9,1.0,0,375379.0,349,343.2,1.3571539397273132e-05
Germany,2,14,23957,70,46,98,8,1.0,0,375379.0,349,343.2,2.741206081873348e-05
Germany,2,14,26205,69,47,99,7,1.0,0,375379.0,349,343.2,0.0041984504651309
Germany,2,14,32710,69,46,100,7,1.0,0,375379.0,349,343.2,1.3609229614770565e-05
Germany,2,14,43018,67,47,100,8,1.0,0,375379.0,349,343.2,0.0042741625651065
Germany,2,14,40329,65,48,100,9,1.0,0,375379.0,349,343.2,0.000118728890541
Germany,2,14,26893,69,48,100,10,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,8006,64,48,99,11,1.0,0,375379.0,349,343.2,0.0091766742783174
Germany,2,14,19292,65,48,98,10,1.0,0,375379.0,349,343.2,0.0046786160513907
Germany,2,14,60893,65,49,95,8,1.0,0,375379.0,349,343.2,0.0101512321692111
Germany,2,14,34238,66,50,94,7,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,51204,66,52,92,7,1.0,0,375379.0,349,343.2,0.0054125278835761
Germany,2,14,53537,67,51,92,6,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,31914,69,50,90,5,1.0,0,375379.0,349,343.2,2.1750192979475563e-05
Germany,2,14,67085,69,51,88,5,1.0,0,375379.0,349,343.2,0.0001612345247228
Germany,2,14,26867,70,51,87,5,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,51141,69,55,86,4,1.0,0,375379.0,349,343.2,0.0078242417198256
Germany,2,14,48191,69,52,0,4,1.0,0,375379.0,349,343.2,0.0081981788510614
Germany,2,14,79375,70,50,0,4,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,29389,70,51,0,3,1.0,0,375379.0,349,343.2,0.0
Germany,2,14,51386,71,50,0,3,1.0,0,375379.0,349,343.2,0.0090698615960103
Germany,2,14,21178,71,49,0,3,1.0,0,375379.0,349,343.2,5.152310791889816e-05
Germany,2,14,32773,70,41,0,3,1.0,0,375379.0,349,343.2,0.0085539826518621
Hungary,2,14,20769,69,18,100,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,21916,70,17,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,16935,70,14,100,6,0.0,730,7504.0,33,5.4,8.07795261393949e-05
Hungary,2,14,22379,52,16,100,5,0.0,730,7504.0,33,5.4,0.0001258045407157
Hungary,2,14,25910,49,13,99,7,0.0,730,7504.0,33,5.4,0.0001722846152585
Hungary,2,14,28694,67,14,98,7,0.0,730,7504.0,33,5.4,6.564074117645462e-05
Hungary,2,14,24013,48,14,97,7,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,30854,46,13,95,7,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,15809,50,14,94,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,21573,46,14,93,11,0.0,730,7504.0,33,5.4,2.0305002860511957e-05
Hungary,2,14,6841,48,13,91,11,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,27497,52,13,89,11,0.0,730,7504.0,33,5.4,0.0001727528325975
Hungary,2,14,24728,52,13,92,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,30238,55,12,88,7,0.0,730,7504.0,33,5.4,3.650057645515781e-05
Hungary,2,14,28389,60,12,0,6,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,32492,57,12,0,5,0.0,730,7504.0,33,5.4,4.0187854190187726e-05
Hungary,2,14,19425,58,14,0,4,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,26440,61,13,0,3,0.0,730,7504.0,33,5.4,0.0
Hungary,2,14,36269,58,13,0,3,0.0,730,7504.0,33,5.4,9.114217915064762e-05
Italy,2,14,55654,67,45,76,8,1.0,0,61997.0,137,278.5,0.0270144922149881
Italy,2,14,46353,69,46,75,7,1.0,0,61997.0,137,278.5,0.0088682387789115
Italy,2,14,13664,64,46,75,7,1.0,0,61997.0,137,278.5,4.148701166332706e-05
Italy,2,14,57725,68,45,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,2,14,16585,63,47,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,2,14,30156,62,49,76,6,1.0,0,61997.0,137,278.5,9.821950682819084e-05
Italy,2,14,33521,60,47,76,7,1.0,0,61997.0,137,278.5,0.0092516582941534
Italy,2,14,59276,59,48,77,8,1.0,0,61997.0,137,278.5,0.0098641878966609
Italy,2,14,46267,61,48,77,8,1.0,0,61997.0,137,278.5,0.0202716133014807
Italy,2,14,33446,61,50,76,10,1.0,0,61997.0,137,278.5,0.0
Italy,2,14,44783,60,51,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,2,14,26312,59,50,77,12,1.0,0,61997.0,137,278.5,0.0001160653779303
Italy,2,14,29954,61,51,0,11,1.0,0,61997.0,137,278.5,0.0111124644739652
Italy,2,14,39071,65,49,0,11,1.0,0,61997.0,137,278.5,0.0116719593614304
Italy,2,14,44881,63,49,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,2,14,24624,64,50,0,10,1.0,0,61997.0,137,278.5,0.0124766534449789
Italy,2,14,22204,65,50,0,9,1.0,0,61997.0,137,278.5,0.0
Lithuania,2,14,6883,69,38,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,9879,69,38,100,13,0.5,0,3013.0,12,4.7,1.2664534040400609e-05
Lithuania,2,14,12836,68,37,100,15,0.5,0,3013.0,12,4.7,0.0001519621917882
Lithuania,2,14,14218,70,37,100,16,0.5,0,3013.0,12,4.7,0.0001048604125196
Lithuania,2,14,20219,70,37,100,13,0.5,0,3013.0,12,4.7,0.0001916706801313
Lithuania,2,14,21060,69,35,100,12,0.5,0,3013.0,12,4.7,1.5762879964564122e-05
Lithuania,2,14,27695,60,36,100,10,0.5,0,3013.0,12,4.7,0.0001711572033921
Lithuania,2,14,22996,59,35,100,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,21709,56,34,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,13417,54,34,100,4,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,11729,52,33,100,5,0.5,0,3013.0,12,4.7,0.0001044503815196
Lithuania,2,14,16330,54,35,100,13,0.5,0,3013.0,12,4.7,0.0496549266503293
Lithuania,2,14,14662,57,33,100,17,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,10504,55,33,100,15,0.5,0,3013.0,12,4.7,0.0001025751449592
Lithuania,2,14,29584,59,32,100,13,0.5,0,3013.0,12,4.7,8.186990283878909e-05
Lithuania,2,14,17898,56,32,100,11,0.5,0,3013.0,12,4.7,4.209705486335366e-05
Lithuania,2,14,15853,58,33,99,10,0.5,0,3013.0,12,4.7,6.866141356078539e-05
Lithuania,2,14,40568,61,33,0,9,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,40648,64,31,0,7,0.5,0,3013.0,12,4.7,0.0001317682118353
Lithuania,2,14,26218,61,30,0,7,0.5,0,3013.0,12,4.7,4.809580231950782e-05
Lithuania,2,14,45144,61,32,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,22715,64,33,0,6,0.5,0,3013.0,12,4.7,3.937298198348156e-05
Lithuania,2,14,38738,64,41,0,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,14,27678,66,38,0,7,0.5,0,3013.0,12,4.7,8.614151065279166e-06
Netherlands,2,14,18689,70,67,84,6,1.0,0,18695.0,100,287.9,0.0262516169211616
Netherlands,2,14,33120,69,64,81,5,1.0,0,18695.0,100,287.9,0.0272288727498744
Netherlands,2,14,64334,71,66,80,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,37024,69,65,78,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,35017,68,65,79,2,1.0,0,18695.0,100,287.9,2.0293099786984005e-05
Netherlands,2,14,21431,69,64,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,51255,68,63,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,33923,74,62,81,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,43148,69,63,80,4,1.0,0,18695.0,100,287.9,0.0282315536441608
Netherlands,2,14,48954,73,61,80,5,1.0,0,18695.0,100,287.9,0.0001212881689816
Netherlands,2,14,34228,74,60,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,74222,69,61,82,4,1.0,0,18695.0,100,287.9,0.0001447583133734
Netherlands,2,14,38039,73,60,83,3,1.0,0,18695.0,100,287.9,0.0001739180344818
Netherlands,2,14,49521,74,61,83,4,1.0,0,18695.0,100,287.9,6.51485865452131e-05
Netherlands,2,14,70052,74,62,84,4,1.0,0,18695.0,100,287.9,0.0360573100055116
Netherlands,2,14,56978,73,63,88,4,1.0,0,18695.0,100,287.9,0.0002283049695624
Netherlands,2,14,32213,71,63,88,5,1.0,0,18695.0,100,287.9,0.0376166597641216
Netherlands,2,14,35999,74,66,90,7,1.0,0,18695.0,100,287.9,0.0396862410436256
Netherlands,2,14,38500,73,65,90,7,1.0,0,18695.0,100,287.9,3.778695646889163e-05
Netherlands,2,14,66952,74,67,0,6,1.0,0,18695.0,100,287.9,7.43020346654538e-05
Netherlands,2,14,73239,74,64,0,6,1.0,0,18695.0,100,287.9,1.4299324620016187e-05
Netherlands,2,14,62303,72,66,0,4,1.0,0,18695.0,100,287.9,4.332785680775896e-05
Netherlands,2,14,55820,75,65,0,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,14,54958,74,66,0,3,1.0,0,18695.0,100,287.9,8.891351866037307e-05
Netherlands,2,14,50786,75,40,0,3,1.0,0,18695.0,100,287.9,0.0
Norway,2,14,38115,69,59,67,5,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,83381,69,60,68,4,0.0,180,17518.0,1,224.9,3.6527778688069024e-06
Norway,2,14,46519,69,57,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,57846,70,57,70,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,54448,70,58,69,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,96585,68,58,68,3,0.0,180,17518.0,1,224.9,1.7083013168634154e-05
Norway,2,14,83740,70,58,69,4,0.0,180,17518.0,1,224.9,0.0001287746793554
Norway,2,14,75196,69,61,71,4,0.0,180,17518.0,1,224.9,4.050412312714052e-05
Norway,2,14,84925,76,60,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,81529,70,60,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,55319,76,60,76,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,32067,71,60,78,2,0.0,180,17518.0,1,224.9,0.0002046760706317
Norway,2,14,67838,71,57,78,2,0.0,180,17518.0,1,224.9,2.296534876227648e-05
Norway,2,14,60818,69,59,79,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,59093,75,59,80,3,0.0,180,17518.0,1,224.9,2.1541053511866036e-05
Norway,2,14,90105,70,58,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,78110,74,57,80,3,0.0,180,17518.0,1,224.9,3.160823660375936e-05
Norway,2,14,37183,75,58,82,3,0.0,180,17518.0,1,224.9,7.880207404387803e-05
Norway,2,14,87408,75,60,81,3,0.0,180,17518.0,1,224.9,9.03942494900147e-05
Norway,2,14,62335,75,60,0,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,14,50299,75,60,0,4,0.0,180,17518.0,1,224.9,0.000113994615209
Portugal,2,14,43812,70,89,77,4,0.8,0,8308.0,252,71.7,0.1309356987574874
Portugal,2,14,25406,68,88,74,6,0.8,0,8308.0,252,71.7,0.1970471021922272
Portugal,2,14,36138,70,88,65,7,0.8,0,8308.0,252,71.7,2.1634898345786577e-05
Portugal,2,14,33971,70,88,66,7,0.8,0,8308.0,252,71.7,0.1253212272065015
Portugal,2,14,29457,52,88,67,7,0.8,0,8308.0,252,71.7,0.1948402662495921
Portugal,2,14,36631,51,87,68,9,0.8,0,8308.0,252,71.7,0.0
Portugal,2,14,18148,50,89,69,10,0.8,0,8308.0,252,71.7,0.0
Portugal,2,14,22409,51,87,70,12,0.8,0,8308.0,252,71.7,5.333236358496371e-05
Portugal,2,14,35573,51,87,71,15,0.8,0,8308.0,252,71.7,0.0374873172016606
Portugal,2,14,38625,51,87,77,16,0.8,0,8308.0,252,71.7,0.0001070754047767
Portugal,2,14,23040,54,83,74,13,0.8,0,8308.0,252,71.7,0.0425045349416732
Portugal,2,14,13711,57,83,0,12,0.8,0,8308.0,252,71.7,0.0437070749403977
Portugal,2,14,32535,59,82,0,11,0.8,0,8308.0,252,71.7,0.0438654388634038
Portugal,2,14,23404,62,83,0,8,0.8,0,8308.0,252,71.7,0.0
Portugal,2,14,48298,54,84,0,6,0.8,0,8308.0,252,71.7,1.474813971149044e-05
Portugal,2,14,30050,59,83,0,6,0.8,0,8308.0,252,71.7,3.2868840073533365e-05
Sweden,2,14,32599,69,54,80,10,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,32106,69,53,89,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,31787,70,56,91,7,0.0,1095,118105.0,27,62.5,0.0586299920588735
Sweden,2,14,51834,70,54,90,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,37729,70,54,89,4,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,24370,70,54,90,4,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,24702,74,55,88,5,0.0,1095,118105.0,27,62.5,0.0692146209471764
Sweden,2,14,47448,71,55,68,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,47110,72,55,71,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,45306,75,54,72,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,53332,72,54,73,6,0.0,1095,118105.0,27,62.5,8.208654638165838e-05
Sweden,2,14,53745,75,55,73,6,0.0,1095,118105.0,27,62.5,0.0693453288219134
Sweden,2,14,42854,74,52,72,8,0.0,1095,118105.0,27,62.5,2.72762037175117e-05
Sweden,2,14,46983,75,54,70,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,41421,76,54,67,7,0.0,1095,118105.0,27,62.5,3.376029648455995e-05
Sweden,2,14,43849,70,52,65,7,0.0,1095,118105.0,27,62.5,6.968176446001065e-05
Sweden,2,14,36997,72,53,81,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,30487,72,51,79,7,0.0,1095,118105.0,27,62.5,0.0003240981833566
Sweden,2,14,46993,74,51,0,7,0.0,1095,118105.0,27,62.5,2.7316046866965848e-05
Sweden,2,14,51291,74,52,0,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,14,29914,74,53,0,6,0.0,1095,118105.0,27,62.5,0.0001439892158842
Sweden,2,14,31732,72,53,0,6,0.0,1095,118105.0,27,62.5,0.0
Belgium,2,15,28840,68,47,80,9,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,32503,68,46,89,8,1.0,0,52262.0,70,139.0,0.0457437120989804
Belgium,2,15,38797,70,47,91,6,1.0,0,52262.0,70,139.0,9.73751776015549e-05
Belgium,2,15,52295,69,46,97,6,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,37022,69,46,99,6,1.0,0,52262.0,70,139.0,0.0225505526981583
Belgium,2,15,17077,73,47,100,7,1.0,0,52262.0,70,139.0,0.022974863731549
Belgium,2,15,40531,72,45,69,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,54063,70,46,70,8,1.0,0,52262.0,70,139.0,2.70655006072227e-05
Belgium,2,15,31965,71,48,71,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,33082,70,49,71,7,1.0,0,52262.0,70,139.0,3.64486972935124e-05
Belgium,2,15,43364,68,48,70,6,1.0,0,52262.0,70,139.0,0.0001995505044355
Belgium,2,15,38577,69,49,70,7,1.0,0,52262.0,70,139.0,3.4037356137019844e-05
Belgium,2,15,23066,68,49,69,8,1.0,0,52262.0,70,139.0,3.848769843578599e-05
Belgium,2,15,43266,71,50,69,7,1.0,0,52262.0,70,139.0,0.0264820601309436
Belgium,2,15,48196,69,50,68,7,1.0,0,52262.0,70,139.0,0.0001123961937002
Belgium,2,15,41053,69,50,100,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,35811,68,49,100,8,1.0,0,52262.0,70,139.0,0.0303133111413186
Belgium,2,15,55339,68,49,0,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,37228,67,50,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,15,28878,69,49,0,7,1.0,0,52262.0,70,139.0,8.387411615378912e-05
Belgium,2,15,36072,68,50,0,5,1.0,0,52262.0,70,139.0,7.85708611814366e-05
Finland,2,15,23586,69,53,83,15,0.0,180,27990.0,71,76.2,0.0324592943348339
Finland,2,15,31326,67,53,84,14,0.0,180,27990.0,71,76.2,0.0001758128238197
Finland,2,15,36135,70,53,84,13,0.0,180,27990.0,71,76.2,0.0002509927260787
Finland,2,15,28307,69,53,86,11,0.0,180,27990.0,71,76.2,0.0352490753338763
Finland,2,15,36879,69,53,89,11,0.0,180,27990.0,71,76.2,0.0370700742259084
Finland,2,15,16652,70,51,90,10,0.0,180,27990.0,71,76.2,0.077827143520561
Finland,2,15,25213,70,51,90,10,0.0,180,27990.0,71,76.2,0.0001366667239639
Finland,2,15,35609,76,50,77,10,0.0,180,27990.0,71,76.2,0.040341809303109
Finland,2,15,52258,70,48,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,15,50078,75,48,78,7,0.0,180,27990.0,71,76.2,0.0001048318023788
Finland,2,15,55352,69,50,78,6,0.0,180,27990.0,71,76.2,0.0459340088200328
Finland,2,15,51200,72,52,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,15,55873,75,52,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,15,52342,72,52,76,7,0.0,180,27990.0,71,76.2,0.000101431008722
Finland,2,15,38885,74,52,75,7,0.0,180,27990.0,71,76.2,5.0129633418445645e-05
Finland,2,15,40425,74,49,97,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,15,35475,76,48,97,8,0.0,180,27990.0,71,76.2,3.259428666355003e-05
Finland,2,15,46515,79,49,0,9,0.0,180,27990.0,71,76.2,0.0676523934153334
Finland,2,15,47273,78,47,0,8,0.0,180,27990.0,71,76.2,1.709243133289439e-05
Finland,2,15,33485,78,49,0,8,0.0,180,27990.0,71,76.2,0.1688301296306712
Finland,2,15,30790,79,48,0,7,0.0,180,27990.0,71,76.2,0.0001283219096589
Finland,2,15,26120,78,48,0,6,0.0,180,27990.0,71,76.2,0.1825536025880312
Finland,2,15,38566,78,38,0,7,0.0,180,27990.0,71,76.2,0.0
France,2,15,58031,67,71,87,10,0.0,365,352473.0,500,205.8,2.441863831251809e-05
France,2,15,15820,68,70,87,8,0.0,365,352473.0,500,205.8,0.0035944882277081
France,2,15,20797,68,72,86,8,0.0,365,352473.0,500,205.8,0.0037314163846835
France,2,15,54405,71,72,86,8,0.0,365,352473.0,500,205.8,0.0072901601241816
France,2,15,11213,64,72,86,8,0.0,365,352473.0,500,205.8,0.003873074114565
France,2,15,20373,68,71,89,8,0.0,365,352473.0,500,205.8,0.0151445112371788
France,2,15,61686,70,70,88,8,0.0,365,352473.0,500,205.8,9.254503777363694e-05
France,2,15,23045,62,70,88,7,0.0,365,352473.0,500,205.8,0.0041253954994179
France,2,15,23022,67,68,87,7,0.0,365,352473.0,500,205.8,0.0042497607086442
France,2,15,43490,68,66,86,8,0.0,365,352473.0,500,205.8,0.0041243684409823
France,2,15,52873,66,68,87,8,0.0,365,352473.0,500,205.8,0.0176699544978701
France,2,15,21778,66,69,87,8,0.0,365,352473.0,500,205.8,0.0136254956293591
France,2,15,49196,63,67,87,9,0.0,365,352473.0,500,205.8,0.009282246878705
France,2,15,38912,63,66,87,9,0.0,365,352473.0,500,205.8,0.0049891657610432
France,2,15,29541,64,66,88,10,0.0,365,352473.0,500,205.8,0.0100745621793824
France,2,15,22040,65,66,0,10,0.0,365,352473.0,500,205.8,0.0048992610715524
France,2,15,46322,66,65,0,10,0.0,365,352473.0,500,205.8,9.423015353871815e-05
France,2,15,22560,68,66,0,9,0.0,365,352473.0,500,205.8,5.129834565863869e-05
Germany,2,15,28115,70,44,97,9,1.0,0,375379.0,349,343.2,0.0058709731677579
Germany,2,15,51567,71,45,98,8,1.0,0,375379.0,349,343.2,9.164822638235938e-05
Germany,2,15,64086,70,45,99,7,1.0,0,375379.0,349,343.2,0.0027460459823738
Germany,2,15,37204,70,46,100,7,1.0,0,375379.0,349,343.2,0.0
Germany,2,15,36019,70,47,100,8,1.0,0,375379.0,349,343.2,0.0059198406973277
Germany,2,15,40989,67,47,100,9,1.0,0,375379.0,349,343.2,0.0027415329460448
Germany,2,15,13808,70,49,100,10,1.0,0,375379.0,349,343.2,0.0028820975935799
Germany,2,15,29787,64,49,99,11,1.0,0,375379.0,349,343.2,0.0089451940560472
Germany,2,15,34530,65,48,98,10,1.0,0,375379.0,349,343.2,0.0031212152987193
Germany,2,15,23500,66,48,95,8,1.0,0,375379.0,349,343.2,0.0059414598007968
Germany,2,15,50107,66,51,94,7,1.0,0,375379.0,349,343.2,0.0
Germany,2,15,31902,66,53,92,7,1.0,0,375379.0,349,343.2,0.0029698959744892
Germany,2,15,36750,67,51,92,6,1.0,0,375379.0,349,343.2,0.0032044843341606
Germany,2,15,72304,71,50,90,5,1.0,0,375379.0,349,343.2,0.0065248709902415
Germany,2,15,31898,69,51,88,5,1.0,0,375379.0,349,343.2,0.0
Germany,2,15,52114,70,53,87,5,1.0,0,375379.0,349,343.2,0.0067499843871229
Germany,2,15,43944,68,51,86,4,1.0,0,375379.0,349,343.2,0.0111146317527163
Germany,2,15,61006,69,52,0,4,1.0,0,375379.0,349,343.2,0.0
Germany,2,15,38464,71,48,0,4,1.0,0,375379.0,349,343.2,0.0039581656809449
Germany,2,15,50392,69,51,0,3,1.0,0,375379.0,349,343.2,0.0001675076170754
Germany,2,15,49687,72,51,0,3,1.0,0,375379.0,349,343.2,0.0134076106624943
Germany,2,15,42834,71,48,0,3,1.0,0,375379.0,349,343.2,0.0099090917475064
Germany,2,15,37848,68,40,0,3,1.0,0,375379.0,349,343.2,0.0050811672924094
Hungary,2,15,12458,69,17,100,10,0.0,730,7504.0,33,5.4,0.0081945426222203
Hungary,2,15,16726,71,15,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,20340,70,15,100,6,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,14341,50,14,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,18885,50,13,99,7,0.0,730,7504.0,33,5.4,0.0097182497640571
Hungary,2,15,25360,70,15,98,7,0.0,730,7504.0,33,5.4,7.94634522324512e-05
Hungary,2,15,15435,50,14,97,7,0.0,730,7504.0,33,5.4,0.0001693541637462
Hungary,2,15,15836,48,15,95,7,0.0,730,7504.0,33,5.4,0.0130395577777641
Hungary,2,15,26870,49,14,94,10,0.0,730,7504.0,33,5.4,0.014192618821179
Hungary,2,15,25538,47,14,93,11,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,12248,48,13,91,11,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,24192,51,14,89,11,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,23175,53,14,92,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,31512,55,13,88,7,0.0,730,7504.0,33,5.4,0.000142356158272
Hungary,2,15,26852,63,13,0,6,0.0,730,7504.0,33,5.4,0.0191404076319728
Hungary,2,15,30815,60,13,0,5,0.0,730,7504.0,33,5.4,0.0001607872258095
Hungary,2,15,32645,60,12,0,4,0.0,730,7504.0,33,5.4,0.0
Hungary,2,15,32729,59,11,0,3,0.0,730,7504.0,33,5.4,7.767777243429207e-05
Hungary,2,15,19427,62,14,0,3,0.0,730,7504.0,33,5.4,3.264749971343298e-05
Italy,2,15,64490,68,46,76,8,1.0,0,61997.0,137,278.5,0.0063824625193553
Italy,2,15,6020,69,46,75,7,1.0,0,61997.0,137,278.5,0.0197318128204946
Italy,2,15,48047,65,47,75,7,1.0,0,61997.0,137,278.5,4.448978067253751e-05
Italy,2,15,57303,67,45,76,6,1.0,0,61997.0,137,278.5,0.0131464650018409
Italy,2,15,41642,63,45,76,6,1.0,0,61997.0,137,278.5,6.523847062226502e-05
Italy,2,15,39408,62,48,76,6,1.0,0,61997.0,137,278.5,0.0063604784047891
Italy,2,15,24771,61,48,76,7,1.0,0,61997.0,137,278.5,0.0061637162011326
Italy,2,15,25077,58,50,77,8,1.0,0,61997.0,137,278.5,0.0189921325594483
Italy,2,15,35638,60,50,77,8,1.0,0,61997.0,137,278.5,0.0122762395375713
Italy,2,15,9990,60,51,76,10,1.0,0,61997.0,137,278.5,0.0
Italy,2,15,5957,59,49,77,12,1.0,0,61997.0,137,278.5,0.0256204887280209
Italy,2,15,39958,58,51,77,12,1.0,0,61997.0,137,278.5,0.0066724388768724
Italy,2,15,34649,61,50,0,11,1.0,0,61997.0,137,278.5,0.006497419413892
Italy,2,15,23695,67,50,0,11,1.0,0,61997.0,137,278.5,0.0001251813613002
Italy,2,15,29574,64,52,0,11,1.0,0,61997.0,137,278.5,0.0205866203132109
Italy,2,15,51921,64,50,0,10,1.0,0,61997.0,137,278.5,0.0
Italy,2,15,17898,65,50,0,9,1.0,0,61997.0,137,278.5,0.0071786132171304
Lithuania,2,15,6518,71,37,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,15,9250,69,38,100,13,0.5,0,3013.0,12,4.7,0.0001388870793592
Lithuania,2,15,17284,69,36,100,15,0.5,0,3013.0,12,4.7,9.321599633838048e-07
Lithuania,2,15,8949,71,38,100,16,0.5,0,3013.0,12,4.7,8.928256111665653e-05
Lithuania,2,15,22314,69,37,100,13,0.5,0,3013.0,12,4.7,6.040426691067256e-05
Lithuania,2,15,21686,68,37,100,12,0.5,0,3013.0,12,4.7,8.932362519240589e-05
Lithuania,2,15,24980,59,37,100,10,0.5,0,3013.0,12,4.7,0.0001008681706637
Lithuania,2,15,17690,59,35,100,8,0.5,0,3013.0,12,4.7,1.301024364141234e-05
Lithuania,2,15,21695,55,34,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,15,19184,54,34,100,4,0.5,0,3013.0,12,4.7,1.6483700366691343e-05
